Domain,Domain,Page,Count
mr.m.s,mr.m.s,स्वामी_समर्थ_मानस_पूजा,9
mr.m.s,mr.m.s,प्रज्ञा_विवर्धन_स्तोत्र,8
mr.m.s,mr.m.s,श्यामची_आई,8
mr.m.s,mr.m.s,साहित्यिक:बहिणाबाई_चौधरी,8
mr.m.s,mr.m.s,गुरूचरित्र/अध्याय_चौदावा,7
mr.m.s,mr.m.s,श्री_देवीची_आरती/दुर्गे_दुर्घट_भारी,7
mr.m.s,mr.m.s,निर्माणपर्व,6
mr.m.s,mr.m.s,मनाचे_श्लोक,6
mr.m.s,mr.m.s,वैभव_लक्ष्मी_व्रतकथा,6
mr.m.s,mr.m.s,ज्ञानेश्वरी/अध्याय_बारावा,6
mr.m.s,mr.m.s,एकनाथी_भागवत,5
mr.m.s,mr.m.s,नामदेव_अभंगगाथा,5
mr.m.s,mr.m.s,मुखपृष्ठ,5
mr.q,mr.q,मुखपृष्ठ,3
mr.s,mr.s,मुखपृष्ठ,10
mr.s,mr.s,मारुती_स्तोत्र,9
mr.s,mr.s,तुकाराम_गाथा/गाथा_१_ते_३००,8
mr.s,mr.s,विशेष:शोधा,6
mr.s,mr.s,गजानन_बावनी,5
mr.s,mr.s,अनुक्रमणिका:हिदुस्थानातील_पाऊस_व_झाडे.pdf,4
mr.s,mr.s,तुकाराम_गाथा/गाथा_४२०१_ते_४५८३,4
mr.s,mr.s,दासबोध,4
mr.s,mr.s,दासबोध/दशक_पहिला,4
mr.s,mr.s,हरिपाठ/श्री_ज्ञानदेव_हरिपाठ,4
mr.s,mr.s,दासबोध/दशक_पांचवा,4
mr.s,mr.s,तुकाराम_गाथा/गाथा_३९०१_ते_४२००,3
mr.s,mr.s,पान:हिदुस्थानातील_पाऊस_व_झाडे.pdf/132,3
mr.s,mr.s,विशेष:अलीकडील_बदल,3
mr.s,mr.s,अक्कलकोट_स्वामी_स्तोत्र,2
mr.s,mr.s,अरे_खोप्यामधी_खोपा_सुगरणीचा_चांगला,2
mr.s,mr.s,करुणाष्टके,2
mr.s,mr.s,दत्त_करुणा_पंचपदी,2
mr.s,mr.s,पान:हिदुस्थानातील_पाऊस_व_झाडे.pdf/126,2
mr.s,mr.s,पान:हिदुस्थानातील_पाऊस_व_झाडे.pdf/127,2
mr.s,mr.s,पान:हिदुस्थानातील_पाऊस_व_झाडे.pdf/128,2
mr.s,mr.s,पान:हिदुस्थानातील_पाऊस_व_झाडे.pdf/129,2
mr.s,mr.s,पान:हिदुस्थानातील_पाऊस_व_झाडे.pdf/130,2
mr.s,mr.s,पान:हिदुस्थानातील_पाऊस_व_झाडे.pdf/131,2
mr.s,mr.s,पान:हिदुस्थानातील_पाऊस_व_झाडे.pdf/133,2
mrj,mrj,Тӹнг_ӹлӹштӓш,34
mrj,mrj,Дублин,5
mrj,mrj,Гадолиний,4
mrj,mrj,Эдемӹн_прававлӓжӹ,3
mrj,mrj,Америкын_Ушымы_Штатвлӓжӹ,2
mrj,mrj,Колумби,2
mrj,mrj,Париж,2
mrj,mrj,Перу,2
mrj,mrj,Файл:Flag_of_Ecuador.svg,2
mrj,mrj,Эквадор,2
mrj,mrj,Астурвлӓ,2
mrj,mrj,Нигери,2
mrj,mrj,1149_и,1
mrj,mrj,1418_и,1
mrj,mrj,14_и,1
mrj,mrj,1526_и,1
mrj,mrj,15_и,1
mrj,mrj,1677_и,1
mrj,mrj,16_и,1
mrj,mrj,17_и,1
mrj,mrj,1816_и,1
mrj,mrj,1819_и,1
mrj,mrj,18_и,1
mrj,mrj,1989_и,1
mrj,mrj,19_и,1
mrj.m,mrj.m,Тӹнг_ӹлӹштӓш,11
mrj.m,mrj.m,Файл:Wikibar2.png,3
mrj.m,mrj.m,Википеди:Motd,3
mrj.m,mrj.m,Категори:Февральын_колышывлӓ,2
mrj.m,mrj.m,"Аликов,_Валерий",2
mrj.m,mrj.m,1663_и,1
mrj.m,mrj.m,Википеди:Портал_сообщества,1
mrj.m,mrj.m,Хельсинки,1
mrj.m,mrj.m,Файл:Flag_of_the_United_Kingdom.svg,1
mrj.m,mrj.m,Сирӹшӹ:Frhdkazan,1
mrj.m,mrj.m,Руш_йӹлмӹ,1
mrj.m,mrj.m,Россий,1
mrj.m,mrj.m,Шӓрӓнгӓ_ӓнгӹр,1
mrj.m,mrj.m,Веҥгр_йылме,1
mrj.m,mrj.m,Файл:Akpars.jpg,1
mrj.m,mrj.m,Пӹзӹлмӹсир,1
mrj.m,mrj.m,"Коди,_Радмилла",1
mrj.m,mrj.m,Категори:8-шӹ_декабрьын_шачшывлӓ,1
mrj.m,mrj.m,Ӓвӓсир,1
ms,ms,Khas:Perubahan_terkini,813
ms,ms,Laman_Utama,312
ms,ms,Khas:Cari,119
ms,ms,Pendidikan,36
ms,ms,Hukum_Kanun_Melaka,34
ms,ms,Anugerah_Juara_Lagu_ke-34,33
ms,ms,Selangor,33
ms,ms,Gartner,32
ms,ms,"Sekolah_Sains_Sultan_Haji_Ahmad_Shah,_Pekan",26
ms,ms,Google,22
ms,ms,Wabak_koronavirus_Wuhan_2019–20,20
ms,ms,Budaya,17
ms,ms,Hari_Thaipusam,17
ms,ms,Polis_Diraja_Malaysia,17
ms,ms,NBCUniversal,17
ms,ms,Maharaja_Meiji,16
ms,ms,Dewan_Undangan_Negeri_di_Malaysia,15
ms,ms,GameStop,15
ms,ms,Hari_Chap_Goh_Mei,15
ms,ms,Salahuddin_al-Ayyubi,15
ms,ms,Pengangkutan_antara_mod,15
ms,ms,Lee_Chong_Wei,14
ms,ms,Nabi_Muhammad_SAW,14
ms,ms,Seadanya_Aku,14
ms,ms,M4M4,13
ms.b,ms.b,Dilema_Melayu,4
ms.b,ms.b,Khas:Cari,3
ms.b,ms.b,Pengguna:WikimediaNotifier/notifications,3
ms.b,ms.b,Solat_cara_Nabi_Muhammad_s.a.w.,2
ms.b,ms.b,Laman_Utama,2
ms.b,ms.b,Solat,1
ms.b,ms.b,Wikibooks:Kedai_Kopi/Arkib_2013,1
ms.d,ms.d,Z,12
ms.d,ms.d,z,4
ms.d,ms.d,Kategori:Perkataan_Inggeris,3
ms.d,ms.d,Khas:Cari,3
ms.d,ms.d,Laman_Utama,3
ms.d,ms.d,Wiktionary:Senarai_perkataan_mengikut_susunan_abjad,3
ms.d,ms.d,Kategori:1000_perkataan_asas_bahasa_Inggeris,2
ms.d,ms.d,السلام_عليكم,2
ms.d,ms.d,Pengguna:Green_Giant,2
ms.d,ms.d,Braille,1
ms.d,ms.d,Fail:en-uk-z.ogg,1
ms.d,ms.d,Kategori:200_perkataan_asas_bahasa_Inggeris,1
ms.d,ms.d,Kategori:Abjad_Rumi,1
ms.d,ms.d,Kategori:Kata_nama_bahasa_Inggeris,1
ms.d,ms.d,Rumi,1
ms.d,ms.d,Wiktionary:Ikut_panjang_perkataan_(terpanjang),1
ms.d,ms.d,Wiktionary:Senarai_perkataan_N,1
ms.d,ms.d,Wiktionary:Simpulan_bahasa/E,1
ms.d,ms.d,Wiktionary:Simpulan_bahasa/M,1
ms.d,ms.d,a,1
ms.d,ms.d,b,1
ms.d,ms.d,bumi,1
ms.d,ms.d,c,1
ms.d,ms.d,cakerawala,1
ms.d,ms.d,d,1
ms.m,ms.m,M4M4,218
ms.m,ms.m,Laman_Utama,162
ms.m,ms.m,Hari_Thaipusam,161
ms.m,ms.m,Anugerah_Juara_Lagu_ke-34,151
ms.m,ms.m,Seadanya_Aku,138
ms.m,ms.m,Hari_Chap_Goh_Mei,128
ms.m,ms.m,Polis_Diraja_Malaysia,106
ms.m,ms.m,Azlee_Khairi,101
ms.m,ms.m,Bukan_Kahwin_Paksa,97
ms.m,ms.m,-,92
ms.m,ms.m,Khas:Cari,88
ms.m,ms.m,Bella_Dowanna,87
ms.m,ms.m,Memori_Cinta_Suraya,85
ms.m,ms.m,Wabak_koronavirus_Wuhan_2019–20,83
ms.m,ms.m,Camelia_(drama),70
ms.m,ms.m,Ramona_Zamzam,69
ms.m,ms.m,Zara_Zya,55
ms.m,ms.m,Nabi_Muhammad_SAW,54
ms.m,ms.m,Senarai_peribahasa_(A–M),51
ms.m,ms.m,Hukum_Kanun_Melaka,45
ms.m,ms.m,Ketua_Polis_Negara_Malaysia,45
ms.m,ms.m,Penjodoh_bilangan_bahasa_Melayu,45
ms.m,ms.m,Bahasa_Palembang,42
ms.m,ms.m,Malaysia_Airports,40
ms.m,ms.m,Dansa_Dan_Sing,39
ms.m.b,ms.m.b,Solat_cara_Nabi_Muhammad_s.a.w.,9
ms.m.b,ms.m.b,Resipi:Nasi_Tomato_Ayam_Masak_Merah,8
ms.m.b,ms.m.b,Catur/Strategi,4
ms.m.b,ms.m.b,Barangan_perkhemahan,3
ms.m.b,ms.m.b,Catur/Mencatat_permainan,3
ms.m.b,ms.m.b,Laman_Utama,3
ms.m.b,ms.m.b,Resipi:Laksa_Pulau_Pinang,3
ms.m.b,ms.m.b,Dam/Taktik,2
ms.m.b,ms.m.b,Catur/Pengakhiran_permainan,2
ms.m.b,ms.m.b,Catur/Permulaan_permainan,2
ms.m.b,ms.m.b,Catur/Bermain,2
ms.m.b,ms.m.b,Kimia:_Asas/Atom,2
ms.m.b,ms.m.b,Langkah_keselamatan_berkaitan_pasir_jerlus,1
ms.m.b,ms.m.b,Lakukan_sendiri/Membetulkan_paip_bocor,1
ms.m.b,ms.m.b,Resipi:Nasi_goreng_ayam,1
ms.m.b,ms.m.b,Dam/Bermain,1
ms.m.b,ms.m.b,Catur/Pertandingan,1
ms.m.b,ms.m.b,Catur,1
ms.m.b,ms.m.b,Catur/Kelainan,1
ms.m.b,ms.m.b,Penyelesaian_pertikaian_antarabangsa_mengikut_cara_yang_damai,1
ms.m.d,ms.m.d,السلام_عليكم,16
ms.m.d,ms.m.d,Wiktionary:Senarai_perkataan_A,11
ms.m.d,ms.m.d,Wiktionary:Senarai_perkataan_mengikut_susunan_abjad,10
ms.m.d,ms.m.d,Wiktionary:Senarai_perkataan_K,8
ms.m.d,ms.m.d,Wiktionary:Senarai_perkataan_N,7
ms.m.d,ms.m.d,Wiktionary:Senarai_perkataan_H,6
ms.m.d,ms.m.d,Wiktionary:Senarai_perkataan_B,5
ms.m.d,ms.m.d,Wiktionary:Senarai_perkataan_L,5
ms.m.d,ms.m.d,Kategori:Perkataan_Melayu,5
ms.m.d,ms.m.d,-,4
ms.m.d,ms.m.d,Kategori:Perkataan_Inggeris,4
ms.m.d,ms.m.d,Wiktionary:Senarai_perkataan_E,4
ms.m.d,ms.m.d,Wiktionary:Senarai_perkataan_I,4
ms.m.d,ms.m.d,Wiktionary:Senarai_perkataan_J,4
ms.m.d,ms.m.d,Wiktionary:Simpulan_bahasa/A,3
ms.m.d,ms.m.d,Wiktionary:Simpulan_bahasa/T,3
ms.m.d,ms.m.d,sayang,3
ms.m.d,ms.m.d,Wiktionary:Senarai_perkataan_Q,3
ms.m.d,ms.m.d,Jumaat,2
ms.m.d,ms.m.d,Laman_Utama,2
ms.m.d,ms.m.d,Wiktionary:Senarai_perkataan_F,2
ms.m.d,ms.m.d,Wiktionary:Senarai_perkataan_R,2
ms.m.d,ms.m.d,Wiktionary:Senarai_perkataan_T,2
ms.m.d,ms.m.d,Wiktionary:Senarai_perkataan_Z,2
ms.m.d,ms.m.d,Wiktionary:Simpulan_bahasa,2
mt,mt,Il-Paġna_prinċipali,33
mt,mt,Ekwador,8
mt,mt,Wikipedija:Kuntatt,7
mt,mt,Għajnuna:Kontenut,6
mt,mt,Wikipedija:Abbozz,5
mt,mt,Wikipedija:Pjazza,5
mt,mt,Wikipedija:Ċaħda_ġenerali,5
mt,mt,Dublin,5
mt,mt,Mużika,3
mt,mt,Speċjali:DiskussjonijietTiegħi,3
mt,mt,Speċjali:KontribuzzjonijietTiegħi,3
mt,mt,Surinam,3
mt,mt,Wiki,3
mt,mt,Wikipedija:Dwar,3
mt,mt,Ċili,3
mt,mt,Knisja_Kattolika,3
mt,mt,-,2
mt,mt,Curaçao,2
mt,mt,Gujana,2
mt,mt,Kategorija:Ekwador,2
mt,mt,Kategorija:Pajjiżi_tal-Amerika_t'Isfel,2
mt,mt,Kategorija:Repubbliki,2
mt,mt,Kolombja,2
mt,mt,Paragwaj,2
mt,mt,Pariġi,2
mt.d,mt.d,Il-Paġna_prinċipali,5
mt.d,mt.d,Diskussjoni:Il-Paġna_prinċipali,2
mt.d,mt.d,Kategorija:Espressjonijiet_Maltin,1
mt.d,mt.d,Malta,1
mt.m,mt.m,Il-Paġna_prinċipali,4
mt.m,mt.m,Ekwador,2
mt.m,mt.m,Malta,2
mt.m,mt.m,Eswatini,1
mt.m,mt.m,Speċjali:KontribuzzjonijietTiegħi,1
mt.m,mt.m,Nju,1
mt.m,mt.m,Kategorija:Logħob_tal-karozzi,1
mt.m,mt.m,Kategorija:1822,1
mt.m,mt.m,Filosofija,1
mt.m,mt.m,Ewropa,1
mt.m,mt.m,Ġeografija,1
mt.m,mt.m,Greċja,1
mt.m,mt.m,Storja_ta'_Malta,1
mt.m,mt.m,Spirtu_s-Santu,1
mt.m,mt.m,Repubblika_tal-Maċedonja_ta'_Fuq,1
mt.m,mt.m,Mudell:PaġnaPrinċipali/Almanakk/30_ta'_Diċembru,1
mt.m,mt.m,Kategorija:Twieldu_fl-1567,1
mt.m,mt.m,Kategorija:Mietu_fl-1946,1
mt.m,mt.m,Wikipedija:Ċaħda_ġenerali,1
mt.m.d,mt.m.d,dar,2
mt.m.d,mt.m.d,-,1
mus,mus,Main_Page,12
mus,mus,Mvskoke,1
mus,mus,Special:ListFiles,1
mus,mus,Special:ListUsers,1
mus,mus,Special:Statistics,1
mus,mus,User:Koavf,1
mus,mus,Special:ActiveUsers,1
mus,mus,Special:ListUsers/sysop,1
mwl,mwl,Biquipédia:Páigina_percipal,39
mwl,mwl,Ajuda:Páigina_percipal,11
mwl,mwl,Eiquador,8
mwl,mwl,Biquipédia:Rabisco,7
mwl,mwl,Biquipédia:Ambaixada,5
mwl,mwl,Biquipédia:Páigina_de_testes,5
mwl,mwl,Biquipédia:Taberna,5
mwl,mwl,Biquipédia:Traba_de_ls_abisos,5
mwl,mwl,Biquipédia:Abiso_legal,4
mwl,mwl,Biquipédia:Acolhimiento_para_lhusófonos,4
mwl,mwl,Biquipédia:Pedidos_als_admenistradores,4
mwl,mwl,Biquipédia:Portal_de_la_quemunidade,4
mwl,mwl,Special:Minha_discussão,4
mwl,mwl,América_de_l_Sul,3
mwl,mwl,Política,3
mwl,mwl,Química,3
mwl,mwl,Special:Mudanças_recentes,3
mwl,mwl,Stian_Aarstad,3
mwl,mwl,-,2
mwl,mwl,Artelharie,2
mwl,mwl,Biquipédia,2
mwl,mwl,Biquipédia:Help_for_non-Mirandese_speakers,2
mwl,mwl,Catadorie:Eiquador,2
mwl,mwl,Catadorie:Paízes_de_la_América_de_l_Sul,2
mwl,mwl,Cinema,2
mwl.m,mwl.m,Biquipédia:Páigina_percipal,4
mwl.m,mwl.m,Catalunha,2
mwl.m,mwl.m,Direct_Access_Archive,2
mwl.m,mwl.m,Eiquador,2
mwl.m,mwl.m,Bal_de_Frailes,1
mwl.m,mwl.m,Catadorie:1974_ne_ls_Stados_Ounidos,1
mwl.m,mwl.m,Jorge_Sincelo,1
mwl.m,mwl.m,Homossexualidade,1
mwl.m,mwl.m,Fexeiro:Nuvola_apps_important_yellow.svg,1
mwl.m,mwl.m,Chibundu_Onuzo,1
mwl.m,mwl.m,Catadorie:Coreia,1
mwl.m,mwl.m,Tabela_periódica,1
mwl.m,mwl.m,Biquipédia:Ambaixada,1
mwl.m,mwl.m,Álgebra,1
mwl.m,mwl.m,Stur-lhionés,1
mwl.m,mwl.m,Jean-Baptiste_Joseph_Fourier,1
mwl.m,mwl.m,Catadorie:Cruzadas,1
mwl.m,mwl.m,Catadorie:Casa_de_la_Borgonha,1
mwl.m,mwl.m,Lhéngua_mirandesa,1
mx.m,mx.m,Página_principal,10
mx.m,mx.m,Wikipedia_en_Kaqchikel:Políticas/Políticas_para_Kaqchikel_Wikipetya',9
mx.m,mx.m,Especial:MiDiscusión,2
mx.m,mx.m,Lenguas_de_México,1
mx.m,mx.m,Postura_de_Wikimedia_México_ante_la_Ley_de_Agenda_Digital_para_el_Estado_de_Chiapas,1
mx.m,mx.m,Proyectos:Museo_Soumaya,1
mx.m,mx.m,Proyectos:Proyecto_de_reducción_de_brecha_de_género_en_Wikipedia,1
mx.m,mx.m,"Archivo:Plática_sobre_Wikipedia_en_secundarias_autogestivas_de_Chicoloapan_de_Juárez,_Estado_de_México._(9).jpg",1
mx.m,mx.m,Archivo:VisualEditor_-_Icon_-_Equation.svg,1
my,my,ဗဟိုစာမျက်နှာ,93
my,my,အထူး:ရှာဖွေရန်,29
my,my,ဂူဂယ်,20
my,my,ဆင်ဦးစီး,10
my,my,မြန်မာနိုင်ငံ,10
my,my,ချစ်သူများနေ့,8
my,my,အထူး:လတ်တလောအပြောင်းအလဲများ,8
my,my,Wikipedia:Stub,7
my,my,ပြည်ထောင်စုနေ့,6
my,my,၁၅_ဇွန်,6
my,my,Wikipedia:About,5
my,my,Wikipedia:ပေါင်းကူးနေရာ,5
my,my,ဂျပန်နိုင်ငံ,5
my,my,ငွေကြေးဖောင်းပွခြင်း,5
my,my,အကူအညီ:Contents,5
my,my,ဒပ်ဗလင်မြို့,5
my,my,ကချင်ပြည်နယ်နေ့,4
my,my,ကွန်ပျူတာ_ဟတ်ဒ်ဝဲလ်,4
my,my,ပန်းတော့,4
my,my,မင်္ဂလသုတ်,4
my,my,မာရီ၊_စကော့စ်မိဘုရား,4
my,my,အင်န်ဇိုင်း,4
my,my,အမ်မီနမ်,4
my,my,HTTP_cookie,3
my,my,Portal:Contents/Portals,3
my.d,my.d,ကဏ္ဍ:ဗမာ_ကြိယာများ,30
my.d,my.d,ဗဟိုစာမျက်နှာ,6
my.d,my.d,Wiktionary:သတ်ပုံ,4
my.d,my.d,အထူး:ရှာဖွေရန်,4
my.d,my.d,Wiktionary:သတ်ပုံ/အ,3
my.d,my.d,Wiktionary:သတ်ပုံ/ဈ,2
my.d,my.d,Wiktionary:သတ်ပုံ/ဍ,2
my.d,my.d,လျက်,2
my.d,my.d,Wiktionary:သတ်ပုံ/ဇ,1
my.d,my.d,Wiktionary:သတ်ပုံ/တ,1
my.d,my.d,Wiktionary:သတ်ပုံ/ထ,1
my.d,my.d,bright,1
my.d,my.d,despair,1
my.d,my.d,fighting,1
my.d,my.d,grasshopper,1
my.d,my.d,nosy,1
my.d,my.d,physicist,1
my.d,my.d,satisfying,1
my.d,my.d,synthesis,1
my.d,my.d,z,1
my.d,my.d,ကဏ္ဍ:အီတလီဘာသာ,1
my.d,my.d,ကတ်,1
my.d,my.d,ထက်မြက်,1
my.d,my.d,နှံကောင်,1
my.d,my.d,ဘၣ်,1
my.m,my.m,ဗဟိုစာမျက်နှာ,147
my.m,my.m,မြန်မာနိုင်ငံ,56
my.m,my.m,အထူး:ရှာဖွေရန်,53
my.m,my.m,-,46
my.m,my.m,ပြည်ထောင်စုနေ့,22
my.m,my.m,ဝူဟန်_ကိုရိုနာဗိုင်းရပ်စ်,21
my.m,my.m,အောင်ဆန်း,18
my.m,my.m,ထမနဲ,15
my.m,my.m,ဘာဂျာမှုတ်ခြင်း,15
my.m,my.m,ထမနဲပွဲ,14
my.m,my.m,စင်ကာပူနိုင်ငံ,13
my.m,my.m,စအိုဖြင့်_လိင်ဆက်ဆံခြင်း,13
my.m,my.m,ပစိဖိတ်_သမုဒ္ဒရာ,13
my.m,my.m,ဘိုးဘိုးအောင်,13
my.m,my.m,တပ်မတော်,12
my.m,my.m,ပဲခူးတိုင်းဒေသကြီး,12
my.m,my.m,မိန်းမ_မျိုးပွားအင်္ဂါ,12
my.m,my.m,မြန်မာဘာသာစကား,12
my.m,my.m,အောင်လအန်ဆန်း,12
my.m,my.m,ကချင်ပြည်နယ်,11
my.m,my.m,ကရင်ပြည်နယ်,11
my.m,my.m,ကုန်းဘောင်ခေတ်_ကာမစပ်ယှက်နည်းများ,11
my.m,my.m,ဆယ့်နှစ်လရာသီပွဲတော်များ,11
my.m,my.m,ဘုရင့်နောင်,11
my.m,my.m,လိင်ဆက်ဆံခြင်း,11
my.m.d,my.m.d,အော်,8
my.m.d,my.m.d,-,6
my.m.d,my.m.d,Wiktionary:သတ်ပုံ,4
my.m.d,my.m.d,ဗဟိုစာမျက်နှာ,3
my.m.d,my.m.d,ယောင်ယမ်း,3
my.m.d,my.m.d,vagina,2
my.m.d,my.m.d,ထမနဲ,2
my.m.d,my.m.d,ထောင်,2
my.m.d,my.m.d,ရေမိုင်,2
my.m.d,my.m.d,သေ,2
my.m.d,my.m.d,အထူး:ရှာဖွေရန်,2
my.m.d,my.m.d,ခွေးလှေးကြမ်းပိုး,2
my.m.d,my.m.d,တံကျင်,2
my.m.d,my.m.d,သီရိလင်္ကာ,2
my.m.d,my.m.d,အစွန်း,2
my.m.d,my.m.d,Portal:ဗမာ,1
my.m.d,my.m.d,crystallophones,1
my.m.d,my.m.d,natter,1
my.m.d,my.m.d,ကိုယ်,1
my.m.d,my.m.d,ကိုယ်လွတ်လက်လွတ်,1
my.m.d,my.m.d,ကျင်တွယ်,1
my.m.d,my.m.d,ကျည်ထိုး,1
my.m.d,my.m.d,ချီးမွမ်း,1
my.m.d,my.m.d,ထန်းပင်မြစ်,1
my.m.d,my.m.d,ဒ,1
myv,myv,Прявтлопа,38
myv,myv,Якшамковонь_6_чи,5
myv,myv,Дублин_ош,5
myv,myv,Даволковонь_6_чи,4
myv,myv,1981_ие,3
myv,myv,Башка_тевень:ЧыяконьПолавтомат,3
myv,myv,ЛопаПарцун:Прявтлопа/Ковкерькс/01,3
myv,myv,Эйзюрковонь_10_чи,3
myv,myv,Аштемковонь_15_чи,3
myv,myv,1974_ие,2
myv,myv,Вердень_прыть,2
myv,myv,Википедиясь:Ковкерькс,2
myv,myv,ЛопаПарцун:SportsReference,2
myv,myv,Львов,2
myv,myv,Нью-Йорк_ош,2
myv,myv,Париж_ош,2
myv,myv,1921_ие,2
myv,myv,2019_ие,2
myv,myv,2020_ие,2
myv,myv,Аштемков,2
myv,myv,Аштемковонь_16_чи,2
myv,myv,Аштемковонь_18_чи,2
myv,myv,Аштемковонь_20_чи,2
myv,myv,Аштемковонь_21_чи,2
myv,myv,Аштемковонь_22_чи,2
myv.m,myv.m,Прявтлопа,9
myv.m,myv.m,Артовкс:Erzya_Flag.svg,3
myv.m,myv.m,Артовкс:Kie_ton_DSC_0645.jpg,3
myv.m,myv.m,Эрзя,3
myv.m,myv.m,"Артовкс:Orchis_anatolica_3-_Chios,_Greece._Near_Avgonima_-_April_29,_2008.JPG",2
myv.m,myv.m,Даволков,2
myv.m,myv.m,Рябовонь_Людмила,2
myv.m,myv.m,Категория:Даниянь_ошт,1
myv.m,myv.m,"Эйнштейн,_Альберт",1
myv.m,myv.m,"Ренберг,_Эльза_Лаула",1
myv.m,myv.m,Паксянь_чиньжарамо,1
myv.m,myv.m,Луза,1
myv.m,myv.m,Категория:Туркат,1
myv.m,myv.m,Сосновка_(Пейкужо_буе),1
myv.m,myv.m,Теиця:Sg7438,1
myv.m,myv.m,Артовкс:Facebook_Logo_Mini.svg,1
myv.m,myv.m,Категория:Рунгонь_пелькст,1
myv.m,myv.m,Биологиясь-эриеньсодамось,1
myv.m,myv.m,Бартек_(чувто),1
myv.m,myv.m,Южно-Сахалинской,1
mzn,mzn,گت_صفحه,34
mzn,mzn,گوگل,22
mzn,mzn,اکوادر,11
mzn,mzn,شهر,11
mzn,mzn,داوید_سیلوا,4
mzn,mzn,آبخازیا,3
mzn,mzn,آپر_بکت_ئوشار,3
mzn,mzn,شابک,3
mzn,mzn,قطعنومه_۱۴۲۳_امنیت_شورا,3
mzn,mzn,نیجریه,3
mzn,mzn,هنری_کیسینجر,3
mzn,mzn,آرارات,2
mzn,mzn,آق‌بلاغ_(مشگین‌شهر),2
mzn,mzn,آلن_بوسکه,2
mzn,mzn,آمازون_درکا,2
mzn,mzn,آمریکای_متحده_ایالات,2
mzn,mzn,ئوشار_رینبو_(هورس_پستور),2
mzn,mzn,ابن_ابی_مسلم_طبری,2
mzn,mzn,ابواسحاق_جویباری,2
mzn,mzn,ارباب‌کندی,2
mzn,mzn,اسماعیل_معمائی,2
mzn,mzn,الجزایر,2
mzn,mzn,امیلیا-رومانیا,2
mzn,mzn,انترونکامنتو,2
mzn,mzn,اوآسه،_میه,2
mzn.m,mzn.m,کس,9
mzn.m,mzn.m,سحر_مقدس,5
mzn.m,mzn.m,هائیتی,5
mzn.m,mzn.m,مسعود_صادقلو,4
mzn.m,mzn.m,کسوف,3
mzn.m,mzn.m,اکوادر,2
mzn.m,mzn.m,جورج_برنارد_شاو,2
mzn.m,mzn.m,راسل_کرو,2
mzn.m,mzn.m,زالاتان_ابراهیمویچ,2
mzn.m,mzn.m,شهر,2
mzn.m,mzn.m,مهران_قربانی,2
mzn.m,mzn.m,میثم_ابراهیمی,2
mzn.m,mzn.m,وحید_مرادی,2
mzn.m,mzn.m,گت_صفحه,2
mzn.m,mzn.m,ایرن,2
mzn.m,mzn.m,بلی,2
mzn.m,mzn.m,قارنلی,2
mzn.m,mzn.m,آل_پاچینو,1
mzn.m,mzn.m,آلمان,1
mzn.m,mzn.m,ئوشار_سوالو,1
mzn.m,mzn.m,استامبول,1
mzn.m,mzn.m,اپلیکیشن,1
mzn.m,mzn.m,باهاما,1
mzn.m,mzn.m,جغول_بغول,1
mzn.m,mzn.m,جیمز_رودریگز,1
na,na,Bwiema_peij,36
na,na,Ekwador,8
na,na,Tekawa,8
na,na,Israel,6
na,na,Imwin,5
na,na,Ipuok:Oangan,5
na,na,Special:MyContributions,5
na,na,Special:MyTalk,5
na,na,Wikipedia:Kadudu,5
na,na,Dublin,5
na,na,Wikipedia:Community_portal,3
na,na,Wikipedia:Erauro_egato,3
na,na,-,2
na,na,Category:Eb,2
na,na,Category:Tekawa,2
na,na,Djapan,2
na,na,Indonitsiya,2
na,na,Microsoft_Windows,2
na,na,Paris,2
na,na,Poran,2
na,na,Warsaw,2
na,na,Wikipedia:Community_Portal,2
